person_age,person_income,person_home_ownership,person_emp_length,cb_person_default_on_file,cb_person_cred_hist_length,age_group,has_prior_default
34,71764,MORTGAGE,3.8,N,5,26-35,0
21,80982,MORTGAGE,6.7,N,10,18-25,0
20,70276,RENT,0.7,N,5,18-25,0
30,8788,MORTGAGE,7.3,N,4,26-35,0
22,61512,MORTGAGE,2.2,Y,5,18-25,1
34,37471,MORTGAGE,5.0,N,5,26-35,0
22,219008,RENT,8.8,N,4,18-25,0
18,17364,MORTGAGE,10.7,Y,8,18-25,1
26,20718,RENT,1.8,N,4,26-35,0
23,52760,MORTGAGE,17.8,N,7,18-25,0
27,20845,MORTGAGE,3.2,N,3,26-35,0
24,289026,RENT,5.9,N,5,18-25,0
30,72253,RENT,2.1,N,6,26-35,0
29,32417,MORTGAGE,1.6,Y,5,26-35,1
28,64296,RENT,4.5,N,5,26-35,0
28,57229,MORTGAGE,0.7,N,7,26-35,0
26,31079,RENT,9.5,N,5,26-35,0
18,19913,RENT,9.0,N,1,18-25,0
29,22269,RENT,13.2,Y,5,26-35,1
31,35836,RENT,1.9,N,3,26-35,0
29,97518,RENT,1.1,N,7,26-35,0
25,75345,RENT,1.8,Y,5,18-25,1
30,226960,OTHER,3.2,N,2,26-35,0
28,26985,RENT,0.2,N,5,26-35,0
31,21153,RENT,2.8,N,6,26-35,0
26,43712,MORTGAGE,0.1,Y,2,26-35,1
18,66253,MORTGAGE,6.4,N,5,18-25,0
25,67488,MORTGAGE,2.4,N,5,18-25,0
21,63027,RENT,1.2,N,7,18-25,0
24,56708,MORTGAGE,0.2,N,7,18-25,0
27,33418,RENT,3.6,Y,6,26-35,1
32,36624,MORTGAGE,2.6,N,6,26-35,0
30,147468,MORTGAGE,7.4,N,4,26-35,0
28,21275,OWN,10.1,N,4,26-35,0
34,58168,MORTGAGE,2.9,N,6,26-35,0
27,110531,RENT,1.4,N,3,26-35,0
28,24085,MORTGAGE,0.8,Y,7,26-35,1
24,24021,MORTGAGE,0.2,N,1,18-25,0
20,59946,RENT,2.3,N,3,18-25,0
30,66230,MORTGAGE,2.8,N,4,26-35,0
18,39289,RENT,1.0,N,5,18-25,0
21,67200,MORTGAGE,0.3,N,8,18-25,0
28,15486,RENT,5.4,Y,7,26-35,1
21,31292,RENT,3.2,N,7,18-25,0
27,110413,MORTGAGE,8.5,N,7,26-35,0
27,13442,MORTGAGE,6.2,Y,1,26-35,1
23,206313,RENT,0.4,N,5,18-25,0
27,44704,RENT,4.1,N,4,26-35,0
27,150962,MORTGAGE,9.3,N,4,26-35,0
20,110675,RENT,4.3,N,2,18-25,0
30,57393,RENT,3.4,Y,3,26-35,1
18,58895,MORTGAGE,9.3,N,8,18-25,0
38,184518,RENT,3.4,N,8,36-45,0
30,23246,OTHER,11.3,N,4,26-35,0
33,45370,MORTGAGE,5.3,N,3,26-35,0
30,32353,RENT,0.8,N,8,26-35,0
26,27343,RENT,0.3,N,3,26-35,0
22,109544,RENT,7.7,N,2,18-25,0
26,64347,RENT,3.9,N,5,26-35,0
32,62975,MORTGAGE,5.4,N,7,26-35,0
22,63142,RENT,0.2,N,6,18-25,0
27,84658,OWN,0.3,N,6,26-35,0
18,42945,RENT,8.8,Y,8,18-25,1
22,104387,RENT,0.9,N,7,18-25,0
21,45867,MORTGAGE,6.2,N,5,18-25,0
37,49138,RENT,0.2,N,7,36-45,0
18,37598,MORTGAGE,4.6,N,10,18-25,0
29,43510,MORTGAGE,8.4,N,7,26-35,0
36,60538,RENT,3.8,N,9,36-45,0
33,47488,RENT,14.5,N,7,26-35,0
36,27533,RENT,1.9,N,3,36-45,0
37,41669,RENT,0.1,N,7,36-45,0
27,38829,MORTGAGE,5.3,N,9,26-35,0
29,43440,OWN,2.9,N,9,26-35,0
28,13062,MORTGAGE,4.6,N,4,26-35,0
29,80906,MORTGAGE,11.4,N,5,26-35,0
29,43047,RENT,1.2,N,4,26-35,0
37,61193,MORTGAGE,0.9,Y,4,36-45,1
28,69226,MORTGAGE,2.1,N,2,26-35,0
21,22527,OWN,3.5,N,4,18-25,0
30,74527,MORTGAGE,7.9,N,7,26-35,0
31,23226,MORTGAGE,3.5,Y,2,26-35,1
22,60809,RENT,6.8,N,4,18-25,0
21,13603,MORTGAGE,3.6,Y,6,18-25,1
32,10145,RENT,6.0,N,8,26-35,0
23,91359,RENT,6.6,N,2,18-25,0
24,69732,RENT,22.5,N,7,18-25,0
24,41842,MORTGAGE,4.6,N,5,18-25,0
28,46076,RENT,0.4,N,7,26-35,0
33,15429,OWN,7.0,Y,5,26-35,1
31,46040,MORTGAGE,4.1,N,4,26-35,0
24,50105,RENT,1.0,N,5,18-25,0
35,34341,RENT,2.9,Y,4,26-35,1
32,41378,RENT,7.4,N,3,26-35,0
32,23359,MORTGAGE,0.8,N,4,26-35,0
32,16435,RENT,4.1,N,6,26-35,0
23,52306,RENT,13.4,N,4,18-25,0
21,19419,RENT,3.4,N,4,18-25,0
24,63854,RENT,17.0,N,6,18-25,0
32,58837,MORTGAGE,8.1,N,3,26-35,0
19,95347,RENT,2.0,N,5,18-25,0
19,58162,RENT,0.6,N,4,18-25,0
18,384328,MORTGAGE,5.9,N,3,18-25,0
19,37049,RENT,5.7,N,5,18-25,0
22,60060,RENT,6.7,Y,7,18-25,1
27,29695,RENT,0.2,N,4,26-35,0
20,94666,RENT,14.3,Y,2,18-25,1
30,51255,RENT,1.2,Y,3,26-35,1
27,13364,MORTGAGE,3.1,N,4,26-35,0
18,25667,MORTGAGE,0.7,N,9,18-25,0
26,40851,OWN,1.0,N,7,26-35,0
27,18982,RENT,0.6,N,1,26-35,0
38,66741,MORTGAGE,10.2,N,4,36-45,0
28,16962,RENT,2.0,Y,4,26-35,1
18,39377,MORTGAGE,2.1,N,4,18-25,0
28,36896,MORTGAGE,7.3,N,3,26-35,0
28,91788,RENT,0.8,N,4,26-35,0
30,38888,RENT,10.6,N,2,26-35,0
42,82120,RENT,0.1,N,4,36-45,0
23,60489,RENT,9.6,N,5,18-25,0
23,20349,RENT,2.6,N,6,18-25,0
29,213121,RENT,1.2,N,6,26-35,0
37,96899,RENT,23.3,N,6,36-45,0
31,23268,MORTGAGE,1.8,Y,1,26-35,1
24,21613,RENT,4.3,N,6,18-25,0
32,106388,OWN,2.1,Y,3,26-35,1
37,85238,MORTGAGE,7.2,Y,10,36-45,1
22,72909,RENT,7.4,N,12,18-25,0
20,23123,RENT,1.2,N,6,18-25,0
27,29610,MORTGAGE,1.7,N,5,26-35,0
28,113605,RENT,4.2,N,5,26-35,0
35,68812,RENT,7.2,N,6,26-35,0
24,27193,OTHER,6.2,N,5,18-25,0
29,120884,MORTGAGE,2.6,N,7,26-35,0
36,184725,RENT,17.0,N,1,36-45,0
28,32727,MORTGAGE,0.6,N,5,26-35,0
24,28567,MORTGAGE,4.6,N,1,18-25,0
30,130819,RENT,2.3,N,9,26-35,0
25,144237,RENT,2.8,N,5,18-25,0
29,142190,RENT,2.5,N,3,26-35,0
25,60920,MORTGAGE,13.0,N,12,18-25,0
26,32451,RENT,5.0,Y,3,26-35,1
24,87621,MORTGAGE,0.3,N,6,18-25,0
23,36883,RENT,2.6,N,4,18-25,0
32,35385,RENT,4.4,N,5,26-35,0
28,52753,MORTGAGE,7.0,N,6,26-35,0
34,47295,MORTGAGE,0.0,N,7,26-35,0
18,32664,RENT,2.3,N,7,18-25,0
23,22146,MORTGAGE,1.2,N,2,18-25,0
22,40529,MORTGAGE,4.7,N,7,18-25,0
25,30039,RENT,0.5,N,13,18-25,0
20,18086,RENT,4.6,N,8,18-25,0
18,53048,RENT,0.7,Y,6,18-25,1
31,54012,RENT,2.6,N,7,26-35,0
23,79659,MORTGAGE,0.4,N,7,18-25,0
30,52652,RENT,7.3,N,7,26-35,0
19,45547,MORTGAGE,5.5,N,3,18-25,0
18,79032,RENT,1.4,N,7,18-25,0
28,52787,RENT,0.8,N,3,26-35,0
30,58134,RENT,6.0,N,3,26-35,0
23,70069,RENT,1.0,N,2,18-25,0
20,31971,RENT,1.6,N,1,18-25,0
34,93302,RENT,0.9,N,4,26-35,0
26,48844,RENT,1.4,N,5,26-35,0
21,44164,MORTGAGE,2.5,N,10,18-25,0
18,92521,MORTGAGE,6.8,N,9,18-25,0
22,34101,RENT,5.7,N,5,18-25,0
24,36013,RENT,0.7,N,6,18-25,0
31,67362,RENT,2.8,Y,5,26-35,1
26,55545,MORTGAGE,0.0,N,3,26-35,0
26,490456,MORTGAGE,0.3,N,6,26-35,0
21,98900,MORTGAGE,3.9,N,4,18-25,0
35,9182,RENT,2.9,N,1,26-35,0
32,59664,RENT,10.9,N,8,26-35,0
32,13487,RENT,6.4,Y,8,26-35,1
26,36664,MORTGAGE,1.0,N,8,26-35,0
29,55449,MORTGAGE,3.4,N,5,26-35,0
18,35507,OTHER,14.8,N,5,18-25,0
28,10573,MORTGAGE,3.4,N,10,26-35,0
38,51097,RENT,1.5,N,5,36-45,0
23,33063,MORTGAGE,3.2,N,4,18-25,0
21,76816,MORTGAGE,2.8,N,1,18-25,0
26,12993,RENT,0.4,N,6,26-35,0
21,29461,RENT,6.2,N,4,18-25,0
21,86703,MORTGAGE,7.5,N,3,18-25,0
28,10291,RENT,0.8,Y,4,26-35,1
31,68423,MORTGAGE,0.3,Y,6,26-35,1
28,28411,MORTGAGE,1.8,N,8,26-35,0
20,41617,RENT,5.0,N,6,18-25,0
22,22007,MORTGAGE,9.6,N,8,18-25,0
28,39344,RENT,1.4,N,9,26-35,0
30,23568,MORTGAGE,2.7,N,11,26-35,0
25,20795,MORTGAGE,0.8,Y,4,18-25,1
21,86348,RENT,0.9,N,9,18-25,0
31,44612,MORTGAGE,1.0,N,5,26-35,0
37,58050,RENT,2.5,N,9,36-45,0
33,51363,RENT,1.6,N,6,26-35,0
38,120672,RENT,2.8,N,5,36-45,0
23,64043,OTHER,0.4,N,4,18-25,0
33,70331,MORTGAGE,4.1,N,2,26-35,0
34,81200,RENT,4.0,N,6,26-35,0
24,26872,MORTGAGE,6.1,N,6,18-25,0
22,170141,RENT,4.6,N,4,18-25,0
21,19264,MORTGAGE,2.8,N,7,18-25,0
26,60183,OWN,13.5,N,6,26-35,0
18,59950,MORTGAGE,0.9,Y,2,18-25,1
37,259033,RENT,5.5,N,7,36-45,0
19,64912,OWN,11.7,N,2,18-25,0
29,28563,RENT,0.1,N,5,26-35,0
18,31433,OWN,1.6,N,5,18-25,0
39,35856,OWN,13.0,N,3,36-45,0
34,52905,RENT,25.7,N,9,26-35,0
18,55871,RENT,2.8,N,5,18-25,0
28,64793,MORTGAGE,7.6,N,2,26-35,0
25,49935,RENT,0.2,N,2,18-25,0
27,71013,MORTGAGE,2.4,N,4,26-35,0
30,22043,RENT,1.7,N,8,26-35,0
22,15910,RENT,3.6,N,8,18-25,0
26,106026,MORTGAGE,8.1,N,1,26-35,0
18,16094,RENT,0.5,Y,7,18-25,1
27,46095,RENT,4.8,N,5,26-35,0
18,27743,MORTGAGE,4.7,N,8,18-25,0
34,168246,RENT,5.9,N,5,26-35,0
18,183432,RENT,3.0,Y,1,18-25,1
28,49469,MORTGAGE,1.1,N,7,26-35,0
31,39455,MORTGAGE,0.1,Y,2,26-35,1
38,41089,MORTGAGE,14.2,N,4,36-45,0
37,56121,RENT,0.2,N,9,36-45,0
35,89204,MORTGAGE,3.5,N,7,26-35,0
26,517874,RENT,1.4,N,8,26-35,0
33,23361,RENT,5.1,N,6,26-35,0
28,58069,RENT,0.2,N,2,26-35,0
29,43990,MORTGAGE,5.1,N,8,26-35,0
23,34051,RENT,1.2,N,3,18-25,0
37,36153,RENT,3.5,N,6,36-45,0
22,45360,MORTGAGE,1.9,N,6,18-25,0
20,56255,MORTGAGE,0.9,N,3,18-25,0
29,63758,RENT,1.6,N,4,26-35,0
18,69538,MORTGAGE,4.4,N,3,18-25,0
27,18356,MORTGAGE,0.0,Y,2,26-35,1
36,30595,RENT,2.8,N,3,36-45,0
29,71658,MORTGAGE,0.8,N,5,26-35,0
27,134255,MORTGAGE,3.6,N,4,26-35,0
21,68455,MORTGAGE,6.7,Y,5,18-25,1
18,39730,RENT,3.0,N,2,18-25,0
32,68271,OWN,2.1,N,5,26-35,0
27,58621,RENT,3.6,Y,11,26-35,1
30,23539,MORTGAGE,1.1,Y,7,26-35,1
18,43331,MORTGAGE,0.0,Y,8,18-25,1
31,55297,RENT,5.2,N,3,26-35,0
38,81126,MORTGAGE,7.0,N,1,36-45,0
35,132619,MORTGAGE,4.8,N,3,26-35,0
28,171553,MORTGAGE,11.3,N,8,26-35,0
20,15215,RENT,0.4,Y,5,18-25,1
27,42965,RENT,0.3,N,6,26-35,0
27,139676,RENT,2.4,Y,6,26-35,1
24,84234,RENT,4.1,N,8,18-25,0
24,87157,MORTGAGE,3.1,N,8,18-25,0
39,29431,RENT,1.8,Y,4,36-45,1
21,30250,RENT,1.8,N,3,18-25,0
24,77749,MORTGAGE,2.3,N,6,18-25,0
30,35070,RENT,0.1,N,9,26-35,0
40,22144,RENT,3.8,Y,4,36-45,1
25,52642,RENT,1.2,N,3,18-25,0
18,42820,MORTGAGE,1.2,N,5,18-25,0
18,90050,RENT,6.9,N,4,18-25,0
42,65372,RENT,4.0,Y,1,36-45,1
18,189869,RENT,3.2,N,2,18-25,0
27,24520,OWN,1.9,N,3,26-35,0
18,50534,RENT,2.5,N,4,18-25,0
22,72837,MORTGAGE,6.8,N,4,18-25,0
23,70955,OWN,1.9,N,9,18-25,0
18,58665,RENT,1.4,N,7,18-25,0
34,14478,RENT,1.9,N,6,26-35,0
29,12410,MORTGAGE,1.6,N,1,26-35,0
24,23100,RENT,2.8,Y,13,18-25,1
23,69390,RENT,14.4,N,7,18-25,0
33,12972,MORTGAGE,2.8,N,4,26-35,0
27,77854,MORTGAGE,4.1,N,9,26-35,0
39,39654,OWN,2.5,N,4,36-45,0
24,38748,RENT,12.7,N,4,18-25,0
29,190988,MORTGAGE,1.8,Y,7,26-35,1
19,171382,OTHER,0.2,N,4,18-25,0
24,30592,RENT,2.3,N,7,18-25,0
33,84326,RENT,0.7,N,5,26-35,0
34,50352,OWN,1.0,N,4,26-35,0
38,89217,MORTGAGE,8.8,N,4,36-45,0
29,37276,RENT,2.9,N,3,26-35,0
34,19258,RENT,9.6,N,7,26-35,0
30,47604,MORTGAGE,1.8,N,3,26-35,0
24,86510,RENT,5.0,N,4,18-25,0
18,44497,RENT,6.3,N,8,18-25,0
25,87342,RENT,0.2,N,6,18-25,0
20,119554,RENT,10.1,N,6,18-25,0
33,111869,RENT,0.2,N,3,26-35,0
33,68123,MORTGAGE,0.1,N,5,26-35,0
20,19472,MORTGAGE,6.1,N,11,18-25,0
33,12311,MORTGAGE,1.3,Y,5,26-35,1
19,74039,RENT,2.4,N,3,18-25,0
35,84718,MORTGAGE,1.3,N,5,26-35,0
26,49373,MORTGAGE,5.5,N,4,26-35,0
29,58933,MORTGAGE,2.1,N,4,26-35,0
35,45870,MORTGAGE,3.4,N,5,26-35,0
30,51444,RENT,5.3,N,4,26-35,0
26,64020,OWN,2.0,N,6,26-35,0
32,92309,MORTGAGE,0.3,N,3,26-35,0
21,53023,MORTGAGE,8.5,N,7,18-25,0
18,49648,RENT,2.2,N,3,18-25,0
33,44319,MORTGAGE,3.0,N,6,26-35,0
19,57649,RENT,14.6,N,8,18-25,0
32,12067,RENT,1.3,Y,5,26-35,1
27,92913,MORTGAGE,0.6,N,6,26-35,0
26,42877,MORTGAGE,4.3,N,4,26-35,0
21,28327,RENT,1.4,N,5,18-25,0
24,128537,MORTGAGE,7.7,N,1,18-25,0
27,40458,MORTGAGE,8.2,N,5,26-35,0
28,23558,MORTGAGE,0.4,Y,8,26-35,1
21,82414,MORTGAGE,16.5,N,8,18-25,0
31,35099,MORTGAGE,5.7,N,6,26-35,0
31,37691,MORTGAGE,0.3,N,10,26-35,0
29,89330,RENT,17.9,N,6,26-35,0
24,97663,RENT,0.2,N,2,18-25,0
32,19106,OWN,0.6,N,6,26-35,0
30,46344,RENT,1.2,N,4,26-35,0
18,17774,MORTGAGE,4.0,N,3,18-25,0
28,36272,RENT,9.4,N,4,26-35,0
38,28189,RENT,1.1,N,4,36-45,0
32,102414,RENT,1.9,N,6,26-35,0
33,22797,MORTGAGE,0.5,N,9,26-35,0
22,71772,RENT,3.4,N,6,18-25,0
27,39802,OWN,5.6,N,7,26-35,0
25,16032,MORTGAGE,2.6,N,7,18-25,0
26,27521,MORTGAGE,1.4,Y,1,26-35,1
23,19755,MORTGAGE,1.5,N,7,18-25,0
19,27632,MORTGAGE,7.3,N,7,18-25,0
27,24195,OWN,6.7,N,3,26-35,0
22,38908,RENT,4.5,N,3,18-25,0
30,95888,MORTGAGE,3.5,Y,2,26-35,1
26,27007,RENT,1.0,Y,2,26-35,1
18,22188,OWN,7.6,N,3,18-25,0
35,32108,RENT,3.5,N,7,26-35,0
29,39675,RENT,7.9,N,6,26-35,0
24,28427,RENT,0.9,Y,4,18-25,1
24,19801,MORTGAGE,4.0,N,1,18-25,0
19,83029,RENT,4.6,N,3,18-25,0
26,73396,RENT,2.9,N,8,26-35,0
31,45743,MORTGAGE,0.1,N,4,26-35,0
37,140928,MORTGAGE,2.4,Y,9,36-45,1
26,276872,RENT,3.1,N,2,26-35,0
27,124150,MORTGAGE,3.8,N,6,26-35,0
34,11245,RENT,1.7,N,4,26-35,0
20,60974,MORTGAGE,7.7,N,1,18-25,0
27,28320,RENT,3.6,N,7,26-35,0
22,38154,RENT,11.2,N,7,18-25,0
27,15973,RENT,3.6,N,6,26-35,0
32,58916,RENT,3.9,N,1,26-35,0
18,164712,RENT,7.0,N,4,18-25,0
33,46838,OWN,6.7,N,3,26-35,0
29,99815,MORTGAGE,2.7,N,9,26-35,0
27,62364,RENT,0.2,Y,8,26-35,1
35,83631,OWN,6.1,N,5,26-35,0
22,10009,MORTGAGE,5.2,N,2,18-25,0
18,66311,RENT,10.1,Y,11,18-25,1
20,88781,MORTGAGE,2.8,N,3,18-25,0
30,161535,RENT,3.9,N,7,26-35,0
24,17894,MORTGAGE,3.5,N,1,18-25,0
21,154624,RENT,2.3,N,4,18-25,0
21,38901,MORTGAGE,3.4,N,4,18-25,0
28,55947,MORTGAGE,2.3,N,5,26-35,0
26,94910,RENT,0.8,N,6,26-35,0
18,93667,RENT,3.0,Y,4,18-25,1
18,14675,RENT,0.7,N,7,18-25,0
23,53168,RENT,4.1,N,6,18-25,0
32,23352,RENT,5.7,Y,5,26-35,1
24,50915,RENT,0.7,Y,10,18-25,1
18,32024,OWN,1.2,Y,2,18-25,1
26,15332,MORTGAGE,1.2,N,8,26-35,0
27,24120,RENT,1.3,N,5,26-35,0
18,72604,RENT,6.4,N,6,18-25,0
19,62500,RENT,1.8,N,4,18-25,0
31,22689,MORTGAGE,2.3,N,5,26-35,0
19,32791,RENT,16.9,N,3,18-25,0
31,58301,MORTGAGE,4.7,N,6,26-35,0
18,60103,RENT,1.3,N,7,18-25,0
18,78705,RENT,1.2,N,6,18-25,0
27,57633,RENT,0.1,N,8,26-35,0
22,74142,MORTGAGE,0.5,N,6,18-25,0
23,46819,MORTGAGE,3.8,N,2,18-25,0
27,69551,RENT,31.6,N,4,26-35,0
23,150745,OTHER,4.6,N,7,18-25,0
21,147293,RENT,1.9,Y,7,18-25,1
29,50297,RENT,11.9,N,5,26-35,0
28,21607,MORTGAGE,0.9,N,5,26-35,0
27,125624,MORTGAGE,3.1,N,4,26-35,0
26,9463,RENT,6.6,N,4,26-35,0
22,70552,MORTGAGE,6.9,N,9,18-25,0
20,68839,MORTGAGE,10.5,N,7,18-25,0
24,50689,RENT,0.1,N,8,18-25,0
22,64693,OTHER,14.7,N,4,18-25,0
26,19452,OWN,1.4,Y,6,26-35,1
24,23491,MORTGAGE,0.1,Y,5,18-25,1
27,20008,MORTGAGE,24.2,N,2,26-35,0
26,21805,MORTGAGE,8.7,N,6,26-35,0
37,29963,MORTGAGE,0.8,N,5,36-45,0
18,43304,MORTGAGE,1.1,N,4,18-25,0
25,98544,MORTGAGE,5.2,N,6,18-25,0
20,192786,MORTGAGE,11.6,N,7,18-25,0
24,27454,RENT,4.7,N,5,18-25,0
22,46506,RENT,1.4,N,5,18-25,0
30,52524,MORTGAGE,3.7,Y,3,26-35,1
18,26302,RENT,0.2,Y,1,18-25,1
31,35462,MORTGAGE,1.1,N,2,26-35,0
30,160273,MORTGAGE,11.5,N,6,26-35,0
39,113324,RENT,1.4,Y,9,36-45,1
37,123539,RENT,1.7,N,9,36-45,0
22,72202,MORTGAGE,2.9,N,6,18-25,0
34,88771,MORTGAGE,1.5,N,5,26-35,0
25,63224,MORTGAGE,0.5,N,4,18-25,0
28,150072,RENT,2.4,N,3,26-35,0
37,6357,MORTGAGE,0.1,N,10,36-45,0
22,22784,RENT,1.8,N,4,18-25,0
27,17415,OWN,1.2,N,6,26-35,0
18,30404,RENT,4.0,N,5,18-25,0
32,50867,MORTGAGE,0.7,N,10,26-35,0
39,44316,MORTGAGE,4.8,Y,5,36-45,1
30,26972,RENT,2.1,N,9,26-35,0
35,55192,MORTGAGE,2.8,N,7,26-35,0
33,62451,RENT,1.8,N,4,26-35,0
22,70976,RENT,0.6,N,5,18-25,0
28,83561,RENT,0.6,N,6,26-35,0
29,31673,RENT,0.7,N,8,26-35,0
20,98818,MORTGAGE,4.1,Y,7,18-25,1
35,46600,OTHER,1.3,Y,2,26-35,1
23,83040,MORTGAGE,3.9,N,6,18-25,0
25,31505,MORTGAGE,1.0,N,3,18-25,0
25,162992,RENT,5.3,N,7,18-25,0
27,69776,RENT,2.8,N,4,26-35,0
44,53040,MORTGAGE,8.6,N,4,36-45,0
23,20974,RENT,3.6,N,5,18-25,0
18,104892,MORTGAGE,1.5,N,4,18-25,0
27,22938,MORTGAGE,11.5,N,6,26-35,0
21,231430,RENT,0.6,N,5,18-25,0
24,81872,MORTGAGE,13.3,N,3,18-25,0
30,19669,OWN,0.2,N,4,26-35,0
20,56907,MORTGAGE,3.5,N,6,18-25,0
24,194261,RENT,6.3,N,7,18-25,0
28,48558,MORTGAGE,5.6,N,2,26-35,0
22,38148,MORTGAGE,4.8,Y,4,18-25,1
26,60937,MORTGAGE,2.8,N,2,26-35,0
28,28904,MORTGAGE,1.5,N,7,26-35,0
26,124731,RENT,1.5,Y,8,26-35,1
27,26919,RENT,0.3,N,5,26-35,0
29,66327,RENT,5.7,N,4,26-35,0
22,117651,MORTGAGE,1.1,N,8,18-25,0
18,50988,MORTGAGE,12.9,N,5,18-25,0
20,121017,RENT,4.3,N,5,18-25,0
19,42957,MORTGAGE,4.0,Y,3,18-25,1
34,22282,MORTGAGE,0.4,N,8,26-35,0
18,82420,MORTGAGE,0.9,N,8,18-25,0
30,62055,MORTGAGE,1.6,N,4,26-35,0
22,25062,RENT,1.3,N,3,18-25,0
33,46137,RENT,1.4,N,7,26-35,0
24,24778,RENT,1.4,N,3,18-25,0
27,48808,RENT,4.9,N,7,26-35,0
30,242229,MORTGAGE,4.3,N,6,26-35,0
34,95919,MORTGAGE,2.8,N,5,26-35,0
23,76030,OWN,0.8,N,8,18-25,0
23,55166,MORTGAGE,5.7,N,8,18-25,0
30,102169,RENT,3.2,Y,5,26-35,1
18,51755,MORTGAGE,1.5,N,8,18-25,0
18,13977,MORTGAGE,7.9,N,7,18-25,0
29,19199,OWN,2.8,N,5,26-35,0
31,33385,MORTGAGE,3.2,N,5,26-35,0
29,36503,RENT,5.6,N,3,26-35,0
26,49908,MORTGAGE,2.8,N,5,26-35,0
23,112513,MORTGAGE,0.6,Y,6,18-25,1
36,64390,OWN,0.7,Y,8,36-45,1
37,55527,RENT,6.9,N,6,36-45,0
27,22655,RENT,6.2,N,1,26-35,0
22,44012,MORTGAGE,0.1,N,3,18-25,0
20,31753,RENT,3.3,N,6,18-25,0
29,23960,RENT,2.1,Y,8,26-35,1
19,5722,MORTGAGE,0.5,Y,2,18-25,1
19,21408,RENT,2.7,N,9,18-25,0
24,166290,RENT,11.3,N,9,18-25,0
30,110836,RENT,2.6,N,5,26-35,0
35,26972,MORTGAGE,3.8,Y,4,26-35,1
28,34951,RENT,9.9,N,6,26-35,0
29,284935,RENT,1.0,N,5,26-35,0
32,259377,RENT,2.3,N,4,26-35,0
32,57003,MORTGAGE,1.1,N,4,26-35,0
23,82758,RENT,19.5,N,7,18-25,0
32,60408,RENT,0.1,N,5,26-35,0
33,39346,MORTGAGE,7.6,N,5,26-35,0
28,59486,RENT,2.1,N,6,26-35,0
27,76208,MORTGAGE,15.6,N,6,26-35,0
30,102422,RENT,2.5,N,4,26-35,0
29,61691,MORTGAGE,4.0,N,7,26-35,0
18,61061,MORTGAGE,3.4,N,5,18-25,0
29,20222,OWN,0.5,Y,6,26-35,1
34,27508,RENT,11.9,N,4,26-35,0
32,13794,OWN,3.9,Y,5,26-35,1
29,68280,MORTGAGE,1.3,N,4,26-35,0
27,32868,RENT,1.6,N,1,26-35,0
24,42639,MORTGAGE,0.1,N,2,18-25,0
26,52064,RENT,1.0,N,3,26-35,0
31,60542,RENT,2.2,N,5,26-35,0
29,12927,MORTGAGE,1.2,N,6,26-35,0
32,64227,RENT,0.9,N,5,26-35,0
23,37188,RENT,3.8,N,6,18-25,0
33,90803,MORTGAGE,2.8,Y,2,26-35,1
23,39183,RENT,8.9,N,5,18-25,0
28,31958,MORTGAGE,2.9,N,5,26-35,0
23,108897,MORTGAGE,3.2,N,8,18-25,0
26,24947,MORTGAGE,1.2,N,6,26-35,0
39,34227,RENT,9.2,N,3,36-45,0
30,25637,OWN,14.2,Y,7,26-35,1
28,35330,MORTGAGE,2.7,N,2,26-35,0
35,159150,RENT,0.3,N,10,26-35,0
18,20993,RENT,1.3,N,10,18-25,0
26,41032,RENT,0.0,N,9,26-35,0
24,85058,MORTGAGE,0.8,Y,3,18-25,1
21,41919,RENT,0.1,N,6,18-25,0
18,64476,RENT,4.1,N,5,18-25,0
25,33736,OTHER,7.1,N,2,18-25,0
31,45489,RENT,8.1,N,2,26-35,0
26,40954,RENT,1.2,Y,5,26-35,1
31,43032,RENT,3.2,N,4,26-35,0
27,111477,RENT,4.8,Y,4,26-35,1
33,32066,MORTGAGE,5.2,N,3,26-35,0
23,60900,RENT,2.8,N,4,18-25,0
18,95987,RENT,1.0,N,7,18-25,0
18,72139,RENT,1.9,N,3,18-25,0
24,40569,RENT,1.3,N,5,18-25,0
21,126112,RENT,6.1,N,4,18-25,0
23,54887,RENT,0.7,N,4,18-25,0
33,90155,RENT,10.1,N,4,26-35,0
18,33869,RENT,7.8,N,7,18-25,0
36,73877,OWN,2.9,N,7,36-45,0
22,78499,MORTGAGE,6.9,N,5,18-25,0
19,28670,RENT,1.9,N,4,18-25,0
26,126794,RENT,0.7,N,5,26-35,0
35,108052,RENT,1.5,N,2,26-35,0
22,33612,MORTGAGE,0.0,N,5,18-25,0
23,18208,OWN,15.0,N,4,18-25,0
23,43300,RENT,6.0,N,3,18-25,0
33,45733,OWN,0.0,N,2,26-35,0
24,32170,RENT,7.0,N,4,18-25,0
29,35284,OWN,0.8,Y,6,26-35,1
27,87665,MORTGAGE,10.5,N,5,26-35,0
26,150300,RENT,0.9,N,4,26-35,0
24,84736,RENT,1.0,N,6,18-25,0
38,117732,OWN,11.0,N,5,36-45,0
43,49193,RENT,2.7,N,5,36-45,0
21,16716,RENT,0.4,N,4,18-25,0
20,33323,RENT,3.3,N,4,18-25,0
27,29543,MORTGAGE,3.8,N,7,26-35,0
18,97666,RENT,4.5,N,9,18-25,0
27,11264,MORTGAGE,2.8,N,7,26-35,0
39,54548,MORTGAGE,5.7,N,4,36-45,0
23,44028,RENT,5.0,N,6,18-25,0
33,63135,MORTGAGE,0.0,N,6,26-35,0
